id,type,author,settings-instrumentType,settings-region,settings-universe,settings-delay,settings-decay,settings-neutralization,settings-truncation,settings-pasteurization,settings-unitHandling,settings-nanHandling,settings-maxTrade,settings-language,settings-visualization,settings-startDate,settings-endDate,regular-code,regular-description,regular-operatorCount,dateCreated,dateSubmitted,dateModified,name,favorite,hidden,color,category,tags-0,tags-1,tags-2,classifications-0-id,classifications-0-name,grade,stage,status,is-pnl,is-bookSize,is-longCount,is-shortCount,is-turnover,is-returns,is-drawdown,is-margin,is-sharpe,is-fitness,is-startDate,is-investabilityConstrained-pnl,is-investabilityConstrained-bookSize,is-investabilityConstrained-longCount,is-investabilityConstrained-shortCount,is-investabilityConstrained-turnover,is-investabilityConstrained-returns,is-investabilityConstrained-drawdown,is-investabilityConstrained-margin,is-investabilityConstrained-fitness,is-investabilityConstrained-sharpe,is-riskNeutralized-pnl,is-riskNeutralized-bookSize,is-riskNeutralized-longCount,is-riskNeutralized-shortCount,is-riskNeutralized-turnover,is-riskNeutralized-returns,is-riskNeutralized-drawdown,is-riskNeutralized-margin,is-riskNeutralized-fitness,is-riskNeutralized-sharpe,is-checks-0-name,is-checks-0-result,is-checks-0-limit,is-checks-0-value,is-checks-1-name,is-checks-1-result,is-checks-1-limit,is-checks-1-value,is-checks-2-name,is-checks-2-result,is-checks-2-limit,is-checks-2-value,is-checks-3-name,is-checks-3-result,is-checks-3-limit,is-checks-3-value,is-checks-4-name,is-checks-4-result,is-checks-4-limit,is-checks-4-value,is-checks-5-name,is-checks-5-result,is-checks-5-limit,is-checks-5-value,is-checks-6-name,is-checks-6-result,is-checks-6-date,is-checks-6-limit,is-checks-6-value,is-checks-7-name,is-checks-7-result,is-checks-7-limit,is-checks-7-value,is-checks-8-name,is-checks-8-result,is-checks-8-ratio,is-checks-8-limit,is-checks-8-value,is-checks-9-name,is-checks-9-result,is-checks-9-ratio,is-checks-9-limit,is-checks-9-value,is-checks-10-name,is-checks-10-result,is-checks-11-name,is-checks-11-result,is-checks-12-name,is-checks-12-result,is-checks-13-name,is-checks-13-result,is-checks-14-name,is-checks-14-result,is-checks-14-value,is-checks-14-limit,is-checks-15-name,is-checks-15-result,is-checks-15-competitions-0-id,is-checks-15-competitions-0-name,is-checks-16-result,is-checks-16-name,is-checks-16-effective,is-checks-16-multiplier,is-checks-16-pyramids-0-name,is-checks-16-pyramids-0-multiplier,is-checks-17-result,is-checks-17-name,is-checks-17-themes-0-id,is-checks-17-themes-0-multiplier,is-checks-17-themes-0-name,is-checks-17-themes-1-id,is-checks-17-themes-1-multiplier,is-checks-17-themes-1-name,is-checks-17-themes-2-id,is-checks-17-themes-2-multiplier,is-checks-17-themes-2-name,is-checks-17-themes-3-id,is-checks-17-themes-3-multiplier,is-checks-17-themes-3-name,is-checks-17-themes-4-id,is-checks-17-themes-4-multiplier,is-checks-17-themes-4-name,is-checks-17-themes-5-id,is-checks-17-themes-5-multiplier,is-checks-17-themes-5-name,os,train,test,prod,competitions,themes,pyramids,pyramidThemes,team,osmosisPoints,is-checks-16-competitions-0-id,is-checks-16-competitions-0-name,is-checks-17-effective,is-checks-17-multiplier,is-checks-17-pyramids-0-name,is-checks-17-pyramids-0-multiplier,is-checks-18-result,is-checks-18-name,is-checks-18-themes-0-id,is-checks-18-themes-0-multiplier,is-checks-18-themes-0-name,is-checks-18-themes-1-id,is-checks-18-themes-1-multiplier,is-checks-18-themes-1-name,is-checks-18-themes-2-id,is-checks-18-themes-2-multiplier,is-checks-18-themes-2-name,is-checks-18-themes-3-id,is-checks-18-themes-3-multiplier,is-checks-18-themes-3-name,is-checks-18-themes-4-id,is-checks-18-themes-4-multiplier,is-checks-18-themes-4-name,is-checks-18-themes-5-id,is-checks-18-themes-5-multiplier,is-checks-18-themes-5-name
LLbj9Xpn,REGULAR,PS40111,EQUITY,ASI,MINVOL1M,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"subtract(divide(ts_delta(sales, 252), sales), divide(ts_delta(receivable, 252), receivable))",,5,2026-02-02T04:26:36-05:00,,2026-02-02T04:26:37-05:00,,False,False,,,ace_tag,llm_test,confidence_0.72,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,8800008,20000000,1495,1410,0.1223,0.085,0.8785,0.001391,0.29,0.24,2014-01-01,18237294.0,20000000.0,1380.0,1529.0,0.0933,0.1762,0.7076,0.003779,0.75,0.63,6671659.0,20000000.0,1495.0,1410.0,0.1223,0.0645,0.7468,0.001054,0.18,0.25,LOW_SHARPE,FAIL,1.58,0.29,LOW_FITNESS,FAIL,1.0,0.24,LOW_ASI_JPN_SHARPE,FAIL,1,0.29,LOW_INVESTABILITY_CONSTRAINED_SHARPE,PASS,0.2,0.63,LOW_TURNOVER,PASS,0.01,0.1223,HIGH_TURNOVER,PASS,0.7,0.1223,CONCENTRATED_WEIGHT,FAIL,2015-01-12,0.1,0.500002,LOW_SUB_UNIVERSE_SHARPE,FAIL,0.09,-0.06,LOW_ROBUST_UNIVERSE_SHARPE.WITH_RATIO,FAIL,0.9,0.26,0.12,LOW_ROBUST_UNIVERSE_RETURNS,FAIL,0.9,0.0765,0.0333,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,1.33,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,ASI/D1/FUNDAMENTAL,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26 Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
npkJKzZ8,REGULAR,PS40111,EQUITY,ASI,MINVOL1M,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"subtract(divide(ts_delta(cashflow_op, 252), cashflow_op), divide(ts_delta(income, 252), income))",,5,2026-02-02T04:26:35-05:00,,2026-02-02T04:26:36-05:00,,False,False,,,ace_tag,llm_test,confidence_0.79,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,311016,20000000,1492,1644,0.0856,0.003,0.3347,7e-05,0.03,0.0,2014-01-01,-1904751.0,20000000.0,1536.0,1603.0,0.0743,-0.0184,0.3488,-0.000495,-0.08,-0.2,360942.0,20000000.0,1492.0,1644.0,0.0856,0.0035,0.3374,8.1e-05,0.01,0.04,LOW_SHARPE,FAIL,1.58,0.03,LOW_FITNESS,FAIL,1.0,0.0,LOW_ASI_JPN_SHARPE,FAIL,1,-0.07,LOW_INVESTABILITY_CONSTRAINED_SHARPE,FAIL,0.02,-0.2,LOW_TURNOVER,PASS,0.01,0.0856,HIGH_TURNOVER,PASS,0.7,0.0856,CONCENTRATED_WEIGHT,FAIL,2022-08-23,0.1,0.464138,LOW_SUB_UNIVERSE_SHARPE,PASS,0.01,0.16,LOW_ROBUST_UNIVERSE_SHARPE.WITH_RATIO,FAIL,0.9,0.03,-0.03,LOW_ROBUST_UNIVERSE_RETURNS,FAIL,0.9,0.0027,-0.0037,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.16,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,ASI/D1/FUNDAMENTAL,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26 Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RRZ3VXJ1,REGULAR,PS40111,EQUITY,ASI,MINVOL1M,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"divide(ts_delta(debt, 252), assets)",,2,2026-02-02T04:25:20-05:00,,2026-02-02T04:25:21-05:00,,False,False,,,ace_tag,llm_test,confidence_0.77,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-6466,20000000,1312,1733,0.0976,-0.0001,0.4927,-1e-06,-0.0,-0.0,2014-01-01,287103.0,20000000.0,1305.0,1742.0,0.0761,0.0028,0.4777,7.3e-05,0.0,0.03,-1162400.0,20000000.0,1312.0,1733.0,0.0976,-0.0112,0.5238,-0.00023,-0.03,-0.1,LOW_SHARPE,FAIL,1.58,-0.0,LOW_FITNESS,FAIL,1.0,-0.0,LOW_ASI_JPN_SHARPE,FAIL,1,0.06,LOW_INVESTABILITY_CONSTRAINED_SHARPE,PASS,-0.0,0.03,LOW_TURNOVER,PASS,0.01,0.0976,HIGH_TURNOVER,PASS,0.7,0.0976,CONCENTRATED_WEIGHT,FAIL,2023-11-08,0.1,0.498895,LOW_SUB_UNIVERSE_SHARPE,FAIL,-0.0,-0.69,LOW_ROBUST_UNIVERSE_SHARPE.WITH_RATIO,FAIL,0.9,-0.0,-0.22,LOW_ROBUST_UNIVERSE_RETURNS,FAIL,0.9,-0.0001,-0.0284,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.2,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,ASI/D1/FUNDAMENTAL,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26 Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WjwqPgPo,REGULAR,PS40111,EQUITY,ASI,MINVOL1M,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"subtract(divide(ts_delta(revenue, 252), revenue), divide(ts_delta(operating_expense, 252), operating_expense))",,5,2026-02-02T04:27:45-05:00,,2026-02-02T04:27:45-05:00,,False,False,,,ace_tag,llm_test,confidence_0.74,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,6015510,20000000,1817,1209,0.1186,0.0581,0.9739,0.00098,0.31,0.21,2014-01-01,5725800.0,20000000.0,1742.0,1287.0,0.0873,0.0553,0.9392,0.001268,0.21,0.32,1011038.0,20000000.0,1817.0,1209.0,0.1186,0.0098,0.9431,0.000165,0.02,0.06,LOW_SHARPE,FAIL,1.58,0.31,LOW_FITNESS,FAIL,1.0,0.21,LOW_ASI_JPN_SHARPE,FAIL,1,0.41,LOW_INVESTABILITY_CONSTRAINED_SHARPE,PASS,0.22,0.32,LOW_TURNOVER,PASS,0.01,0.1186,HIGH_TURNOVER,PASS,0.7,0.1186,CONCENTRATED_WEIGHT,FAIL,2017-02-22,0.1,0.498206,LOW_SUB_UNIVERSE_SHARPE,PASS,0.09,0.14,LOW_ROBUST_UNIVERSE_SHARPE.WITH_RATIO,PASS,0.9,0.28,0.4,LOW_ROBUST_UNIVERSE_RETURNS,PASS,0.9,0.0523,0.0746,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,PASS,2.42,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,ASI/D1/FUNDAMENTAL,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26 Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pwJXP0wX,REGULAR,PS40111,EQUITY,ASI,MINVOL1M,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"divide(ts_delta(pretax_income, 252), assets)",,2,2026-02-02T04:25:20-05:00,,2026-02-02T04:25:21-05:00,,False,False,,,ace_tag,llm_test,confidence_0.78,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,7749869,20000000,1592,1559,0.0915,0.0749,0.3152,0.001638,0.45,0.35,2014-01-01,9575257.0,20000000.0,1543.0,1610.0,0.0748,0.0925,0.2018,0.002473,0.6,0.7,7001364.0,20000000.0,1592.0,1559.0,0.0915,0.0677,0.2667,0.00148,0.38,0.51,LOW_SHARPE,FAIL,1.58,0.45,LOW_FITNESS,FAIL,1.0,0.35,LOW_ASI_JPN_SHARPE,FAIL,1,0.1,LOW_INVESTABILITY_CONSTRAINED_SHARPE,PASS,0.32,0.7,LOW_TURNOVER,PASS,0.01,0.0915,HIGH_TURNOVER,PASS,0.7,0.0915,CONCENTRATED_WEIGHT,FAIL,2015-06-29,0.1,0.499374,LOW_SUB_UNIVERSE_SHARPE,PASS,0.13,0.22,LOW_ROBUST_UNIVERSE_SHARPE.WITH_RATIO,FAIL,0.9,0.41,0.2,LOW_ROBUST_UNIVERSE_RETURNS,FAIL,0.9,0.0674,0.0313,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.39,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,ASI/D1/FUNDAMENTAL,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26 Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O0wYre17,REGULAR,PS40111,EQUITY,ASI,MINVOL1M,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"divide(ts_delta(fnd23_taiv, 252), liabilities)",,2,2026-02-02T04:25:20-05:00,,2026-02-02T04:25:21-05:00,,False,False,,,ace_tag,llm_test,confidence_0.71,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-616172,20000000,1465,1657,0.0497,-0.006,0.2698,-0.00024,-0.06,-0.01,2014-01-01,1105034.0,20000000.0,1478.0,1647.0,0.0413,0.0107,0.2202,0.000517,0.03,0.11,-1164629.0,20000000.0,1465.0,1657.0,0.0497,-0.0113,0.2791,-0.000453,-0.04,-0.13,LOW_SHARPE,FAIL,1.58,-0.06,LOW_FITNESS,FAIL,1.0,-0.01,LOW_ASI_JPN_SHARPE,FAIL,1,0.06,LOW_INVESTABILITY_CONSTRAINED_SHARPE,PASS,-0.04,0.11,LOW_TURNOVER,PASS,0.01,0.0497,HIGH_TURNOVER,PASS,0.7,0.0497,CONCENTRATED_WEIGHT,FAIL,2021-08-20,0.1,0.471308,LOW_SUB_UNIVERSE_SHARPE,PASS,-0.02,0.26,LOW_ROBUST_UNIVERSE_SHARPE.WITH_RATIO,PASS,0.9,-0.05,0.05,LOW_ROBUST_UNIVERSE_RETURNS,PASS,0.9,-0.0054,0.0045,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.27,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,ASI/D1/FUNDAMENTAL,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26 Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587bQQL6,REGULAR,PS40111,EQUITY,ASI,MINVOL1M,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"subtract(divide(ts_delta(operating_income, 252), operating_income), divide(ts_delta(sga_expense, 252), sga_expense))",,5,2026-02-02T04:29:01-05:00,,2026-02-02T04:29:02-05:00,,False,False,,,ace_tag,llm_test,confidence_0.75,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-3391328,20000000,1426,1504,0.098,-0.0328,0.9625,-0.000669,-0.2,-0.1,2014-01-01,2256795.0,20000000.0,1510.0,1423.0,0.0792,0.0218,0.5644,0.000551,0.06,0.14,-3230413.0,20000000.0,1426.0,1504.0,0.098,-0.0312,0.8319,-0.000637,-0.11,-0.22,LOW_SHARPE,FAIL,1.58,-0.2,LOW_FITNESS,FAIL,1.0,-0.1,LOW_ASI_JPN_SHARPE,FAIL,1,-0.01,LOW_INVESTABILITY_CONSTRAINED_SHARPE,PASS,-0.14,0.14,LOW_TURNOVER,PASS,0.01,0.098,HIGH_TURNOVER,PASS,0.7,0.098,CONCENTRATED_WEIGHT,FAIL,2017-11-15,0.1,0.499528,LOW_SUB_UNIVERSE_SHARPE,PASS,-0.06,0.61,LOW_ROBUST_UNIVERSE_SHARPE.WITH_RATIO,PASS,0.9,-0.18,0.27,LOW_ROBUST_UNIVERSE_RETURNS,PASS,0.9,-0.0295,0.0355,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.09,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,ASI/D1/FUNDAMENTAL,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26 Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1YV9xxzR,REGULAR,PS40111,EQUITY,ASI,MINVOL1M,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"divide(ts_delta(cash_st, 252), liabilities)",,2,2026-02-02T04:29:03-05:00,,2026-02-02T04:29:03-05:00,,False,False,,,ace_tag,llm_test,confidence_0.8,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,2055582,20000000,1281,1732,0.0706,0.0199,0.4995,0.000563,0.14,0.06,2014-01-01,2655183.0,20000000.0,1262.0,1753.0,0.0573,0.0257,0.5023,0.000895,0.08,0.18,6047645.0,20000000.0,1281.0,1732.0,0.0706,0.0584,0.3482,0.001655,0.33,0.48,LOW_SHARPE,FAIL,1.58,0.14,LOW_FITNESS,FAIL,1.0,0.06,LOW_ASI_JPN_SHARPE,FAIL,1,-0.01,LOW_INVESTABILITY_CONSTRAINED_SHARPE,PASS,0.1,0.18,LOW_TURNOVER,PASS,0.01,0.0706,HIGH_TURNOVER,PASS,0.7,0.0706,CONCENTRATED_WEIGHT,FAIL,2021-02-03,0.1,0.447655,LOW_SUB_UNIVERSE_SHARPE,FAIL,0.04,-0.69,LOW_ROBUST_UNIVERSE_SHARPE.WITH_RATIO,FAIL,0.9,0.13,-0.27,LOW_ROBUST_UNIVERSE_RETURNS,FAIL,0.9,0.0179,-0.0401,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.26,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,ASI/D1/FUNDAMENTAL,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26 Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kqk7VaAz,REGULAR,PS40111,EQUITY,ASI,MINVOL1M,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"divide(ts_delta(revenue, 252), ts_sum(capex, 252))",,3,2026-02-02T04:30:19-05:00,,2026-02-02T04:30:20-05:00,,False,False,,,ace_tag,llm_test,confidence_0.74,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-8320744,20000000,1882,1120,0.0739,-0.0804,0.8898,-0.002176,-0.53,-0.43,2014-01-01,-5905609.0,20000000.0,1858.0,1147.0,0.0573,-0.0571,0.7921,-0.001991,-0.26,-0.38,-8651821.0,20000000.0,1882.0,1120.0,0.0739,-0.0836,0.9159,-0.002262,-0.5,-0.61,LOW_SHARPE,FAIL,1.58,-0.53,LOW_FITNESS,FAIL,1.0,-0.43,LOW_ASI_JPN_SHARPE,FAIL,1,0.5,LOW_INVESTABILITY_CONSTRAINED_SHARPE,FAIL,-0.37,-0.38,LOW_TURNOVER,PASS,0.01,0.0739,HIGH_TURNOVER,PASS,0.7,0.0739,CONCENTRATED_WEIGHT,FAIL,2016-07-05,0.1,0.4456,LOW_SUB_UNIVERSE_SHARPE,PASS,-0.16,-0.09,LOW_ROBUST_UNIVERSE_SHARPE.WITH_RATIO,FAIL,0.9,-0.48,-0.5,LOW_ROBUST_UNIVERSE_RETURNS,PASS,0.9,-0.0724,-0.0676,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.69,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,ASI/D1/FUNDAMENTAL,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26 Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RRZ3VeGd,REGULAR,PS40111,EQUITY,ASI,MINVOL1M,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"divide(ts_delta(fnd23_pdcf, 252), income)",,2,2026-02-02T04:30:19-05:00,,2026-02-02T04:30:20-05:00,,False,False,,,ace_tag,llm_test,confidence_0.66,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,583595,20000000,1493,1318,0.0633,0.0056,0.273,0.000178,0.07,0.01,2014-01-01,4135424.0,20000000.0,1474.0,1341.0,0.0569,0.04,0.125,0.001404,0.29,0.51,-58055.0,20000000.0,1493.0,1318.0,0.0633,-0.0006,0.2836,-1.8e-05,-0.0,-0.01,LOW_SHARPE,FAIL,1.58,0.07,LOW_FITNESS,FAIL,1.0,0.01,LOW_ASI_JPN_SHARPE,FAIL,1,0.07,LOW_INVESTABILITY_CONSTRAINED_SHARPE,PASS,0.05,0.51,LOW_TURNOVER,PASS,0.01,0.0633,HIGH_TURNOVER,PASS,0.7,0.0633,CONCENTRATED_WEIGHT,FAIL,2014-01-03,0.1,0.437196,LOW_SUB_UNIVERSE_SHARPE,FAIL,0.02,-0.1,LOW_ROBUST_UNIVERSE_SHARPE.WITH_RATIO,FAIL,0.9,0.06,-0.07,LOW_ROBUST_UNIVERSE_RETURNS,FAIL,0.9,0.005,-0.0058,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.48,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,ASI/D1/FUNDAMENTAL,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26 Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
