id,type,author,settings-instrumentType,settings-region,settings-universe,settings-delay,settings-decay,settings-neutralization,settings-truncation,settings-pasteurization,settings-unitHandling,settings-nanHandling,settings-maxTrade,settings-language,settings-visualization,settings-startDate,settings-endDate,regular-code,regular-description,regular-operatorCount,dateCreated,dateSubmitted,dateModified,name,favorite,hidden,color,category,tags-0,tags-1,tags-2,classifications-0-id,classifications-0-name,grade,stage,status,is-pnl,is-bookSize,is-longCount,is-shortCount,is-turnover,is-returns,is-drawdown,is-margin,is-sharpe,is-fitness,is-startDate,is-investabilityConstrained-pnl,is-investabilityConstrained-bookSize,is-investabilityConstrained-longCount,is-investabilityConstrained-shortCount,is-investabilityConstrained-turnover,is-investabilityConstrained-returns,is-investabilityConstrained-drawdown,is-investabilityConstrained-margin,is-investabilityConstrained-fitness,is-investabilityConstrained-sharpe,is-riskNeutralized-pnl,is-riskNeutralized-bookSize,is-riskNeutralized-longCount,is-riskNeutralized-shortCount,is-riskNeutralized-turnover,is-riskNeutralized-returns,is-riskNeutralized-drawdown,is-riskNeutralized-margin,is-riskNeutralized-fitness,is-riskNeutralized-sharpe,is-checks-0-name,is-checks-0-result,is-checks-0-limit,is-checks-0-value,is-checks-1-name,is-checks-1-result,is-checks-1-limit,is-checks-1-value,is-checks-2-name,is-checks-2-result,is-checks-2-limit,is-checks-2-value,is-checks-3-name,is-checks-3-result,is-checks-3-limit,is-checks-3-value,is-checks-4-name,is-checks-4-result,is-checks-5-name,is-checks-5-result,is-checks-5-limit,is-checks-5-value,is-checks-6-name,is-checks-6-result,is-checks-7-name,is-checks-7-result,is-checks-8-name,is-checks-8-result,is-checks-9-name,is-checks-9-result,is-checks-10-name,is-checks-10-result,is-checks-10-value,is-checks-10-limit,is-checks-11-name,is-checks-11-result,is-checks-11-competitions-0-id,is-checks-11-competitions-0-name,is-checks-12-result,is-checks-12-name,is-checks-12-effective,is-checks-12-multiplier,is-checks-12-pyramids-0-name,is-checks-12-pyramids-0-multiplier,is-checks-13-result,is-checks-13-name,is-checks-13-themes-0-id,is-checks-13-themes-0-multiplier,is-checks-13-themes-0-name,is-checks-13-themes-1-id,is-checks-13-themes-1-multiplier,is-checks-13-themes-1-name,is-checks-13-themes-2-id,is-checks-13-themes-2-multiplier,is-checks-13-themes-2-name,is-checks-13-themes-3-id,is-checks-13-themes-3-multiplier,is-checks-13-themes-3-name,is-checks-13-themes-4-id,is-checks-13-themes-4-multiplier,is-checks-13-themes-4-name,is-checks-13-themes-5-id,is-checks-13-themes-5-multiplier,is-checks-13-themes-5-name,os,train,test,prod,competitions,themes,pyramids,pyramidThemes,team,osmosisPoints,is-checks-4-date,is-checks-4-limit,is-checks-4-value
KPY6P2Oz,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"zscore(multiply(ts_returns(vec_avg(nws17_comp_d1_acb), 5), vec_avg(nws17_multiple_comp_d1_relevance)))",,5,2026-02-05T13:18:40-05:00,,2026-02-05T13:18:40-05:00,,False,False,,,ace_tag,llm_test,confidence_0.62,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,2378838,20000000,29,26,1.713,0.0231,0.2327,2.7e-05,0.22,0.03,2014-01-01,2973351.0,20000000.0,107.0,120.0,0.3116,0.0288,0.3985,0.000185,0.07,0.22,497468.0,20000000.0,29.0,26.0,1.713,0.0048,0.254,6e-06,0.0,0.05,LOW_SHARPE,FAIL,1.58,0.22,LOW_FITNESS,FAIL,1.0,0.03,LOW_TURNOVER,PASS,0.01,1.713,HIGH_TURNOVER,FAIL,0.7,1.713,CONCENTRATED_WEIGHT,FAIL,LOW_SUB_UNIVERSE_SHARPE,PASS,0.11,0.41,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.15,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.5,EUR/D1/NEWS,1.5,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,2021-01-04,0.1,0.5
1YVLYRLJ,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"zscore(multiply(ts_returns(vec_avg(nws17_comp_d1_ssc), 5), vec_avg(nws17_multiple_comp_d1_relevance)))",,5,2026-02-05T13:18:52-05:00,,2026-02-05T13:18:53-05:00,,False,False,,,ace_tag,llm_test,confidence_0.54,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,2467251,20000000,103,87,1.7948,0.0239,0.3793,2.7e-05,0.2,0.02,2014-01-01,1419724.0,20000000.0,255.0,258.0,0.2946,0.0138,0.5312,9.3e-05,0.02,0.11,1444717.0,20000000.0,103.0,87.0,1.7948,0.014,0.3343,1.6e-05,0.01,0.13,LOW_SHARPE,FAIL,1.58,0.2,LOW_FITNESS,FAIL,1.0,0.02,LOW_TURNOVER,PASS,0.01,1.7948,HIGH_TURNOVER,FAIL,0.7,1.7948,CONCENTRATED_WEIGHT,FAIL,LOW_SUB_UNIVERSE_SHARPE,FAIL,0.1,-0.05,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.09,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.5,EUR/D1/NEWS,1.5,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,2023-04-14,0.1,0.5
E50b52vJ,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"zscore(subtract(vec_avg(nws17_comp_d1_acb), vec_avg(nws17_comp_d1_ssc)))",,4,2026-02-05T13:18:39-05:00,,2026-02-05T13:18:40-05:00,,False,False,,,ace_tag,llm_test,confidence_0.63,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,402101,20000000,187,339,1.7067,0.0039,0.1773,5e-06,0.07,0.0,2014-01-01,-56916.0,20000000.0,367.0,726.0,0.2593,-0.0006,0.237,-4e-06,-0.0,-0.01,-1321995.0,20000000.0,187.0,339.0,1.7067,-0.0128,0.19,-1.5e-05,-0.02,-0.26,LOW_SHARPE,FAIL,1.58,0.07,LOW_FITNESS,FAIL,1.0,0.0,LOW_TURNOVER,PASS,0.01,1.7067,HIGH_TURNOVER,FAIL,0.7,1.7067,CONCENTRATED_WEIGHT,PASS,LOW_SUB_UNIVERSE_SHARPE,PASS,0.04,0.16,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-1.12,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.5,EUR/D1/NEWS,1.5,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,,,
MPlXP2G6,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"zscore(abs(subtract(vec_avg(nws17_comp_d1_acb), vec_avg(nws17_comp_d1_ssc))))",,5,2026-02-05T13:18:39-05:00,,2026-02-05T13:18:40-05:00,,False,False,,,ace_tag,llm_test,confidence_0.5,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-1678201,20000000,152,374,1.6654,-0.0163,0.2001,-2e-05,-0.29,-0.03,2014-01-01,-1085290.0,20000000.0,362.0,730.0,0.2513,-0.0105,0.2052,-8.4e-05,-0.03,-0.17,-2128541.0,20000000.0,152.0,374.0,1.6654,-0.0206,0.2372,-2.5e-05,-0.05,-0.43,LOW_SHARPE,FAIL,1.58,-0.29,LOW_FITNESS,FAIL,1.0,-0.03,LOW_TURNOVER,PASS,0.01,1.6654,HIGH_TURNOVER,FAIL,0.7,1.6654,CONCENTRATED_WEIGHT,PASS,LOW_SUB_UNIVERSE_SHARPE,PASS,-0.15,0.2,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.92,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.5,EUR/D1/NEWS,1.5,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,,,
1YVLY2pk,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"zscore(ts_av_diff(vec_avg(nws17_multiple_comp_d1_relevance), 5))",,3,2026-02-05T13:18:39-05:00,,2026-02-05T13:18:39-05:00,,False,False,,,ace_tag,llm_test,confidence_0.55,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-493556,20000000,430,461,1.6378,-0.0048,0.2063,-6e-06,-0.13,-0.01,2014-01-01,690904.0,20000000.0,694.0,768.0,0.4019,0.0067,0.0806,3.3e-05,0.02,0.18,-1073780.0,20000000.0,430.0,461.0,1.6378,-0.0104,0.1756,-1.3e-05,-0.03,-0.32,LOW_SHARPE,FAIL,1.58,-0.13,LOW_FITNESS,FAIL,1.0,-0.01,LOW_TURNOVER,PASS,0.01,1.6378,HIGH_TURNOVER,FAIL,0.7,1.6378,CONCENTRATED_WEIGHT,PASS,LOW_SUB_UNIVERSE_SHARPE,PASS,-0.07,0.03,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.48,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.5,EUR/D1/NEWS,1.5,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,,,
MPlXPn8z,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"zscore(multiply(ts_av_diff(vec_avg(nws17_comp_d1_ssc), 7), vec_avg(nws17_multiple_comp_d1_relevance)))",,5,2026-02-05T13:18:53-05:00,,2026-02-05T13:18:54-05:00,,False,False,,,ace_tag,llm_test,confidence_0.57,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-143739,20000000,291,238,1.7445,-0.0014,0.1783,-2e-06,-0.02,-0.0,2014-01-01,514498.0,20000000.0,615.0,470.0,0.2685,0.005,0.2606,3.7e-05,0.01,0.07,-723681.0,20000000.0,291.0,238.0,1.7445,-0.007,0.2281,-8e-06,-0.01,-0.14,LOW_SHARPE,FAIL,1.58,-0.02,LOW_FITNESS,FAIL,1.0,-0.0,LOW_TURNOVER,PASS,0.01,1.7445,HIGH_TURNOVER,FAIL,0.7,1.7445,CONCENTRATED_WEIGHT,PASS,LOW_SUB_UNIVERSE_SHARPE,FAIL,-0.01,-0.18,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.16,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.5,EUR/D1/NEWS,1.5,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,,,
vRn9w8ma,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"zscore(ts_arg_max(vec_avg(nws17_comp_d1_acb), 3))",,3,2026-02-05T13:21:57-05:00,,2026-02-05T13:21:57-05:00,,False,False,,,ace_tag,llm_test,confidence_0.46,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-1386914,20000000,479,435,1.4261,-0.0134,0.1877,-1.9e-05,-0.5,-0.05,2014-01-01,-1052690.0,20000000.0,505.0,824.0,0.2474,-0.0102,0.1495,-8.2e-05,-0.06,-0.29,-426257.0,20000000.0,479.0,435.0,1.4261,-0.0041,0.0992,-6e-06,-0.01,-0.18,LOW_SHARPE,FAIL,1.58,-0.5,LOW_FITNESS,FAIL,1.0,-0.05,LOW_TURNOVER,PASS,0.01,1.4261,HIGH_TURNOVER,FAIL,0.7,1.4261,CONCENTRATED_WEIGHT,PASS,LOW_SUB_UNIVERSE_SHARPE,PASS,-0.26,-0.17,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.59,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.5,EUR/D1/NEWS,1.5,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,,,
N1W6xX0w,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"zscore(ts_arg_min(vec_avg(nws17_comp_d1_ssc), 3))",,3,2026-02-05T13:20:44-05:00,,2026-02-05T13:20:45-05:00,,False,False,,,ace_tag,llm_test,confidence_0.43,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-1394644,20000000,448,464,1.5326,-0.0135,0.1845,-1.8e-05,-0.51,-0.05,2014-01-01,-627648.0,20000000.0,525.0,761.0,0.2781,-0.0061,0.1284,-4.4e-05,-0.03,-0.18,-502546.0,20000000.0,448.0,464.0,1.5326,-0.0049,0.105,-6e-06,-0.01,-0.21,LOW_SHARPE,FAIL,1.58,-0.51,LOW_FITNESS,FAIL,1.0,-0.05,LOW_TURNOVER,PASS,0.01,1.5326,HIGH_TURNOVER,FAIL,0.7,1.5326,CONCENTRATED_WEIGHT,PASS,LOW_SUB_UNIVERSE_SHARPE,FAIL,-0.27,-0.42,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.27,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.5,EUR/D1/NEWS,1.5,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,,,
zqwjKvpV,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_zscore(ts_mean(vec_avg(nws17_comp_d1_acb), 5), 5)",,3,2026-02-05T13:20:46-05:00,,2026-02-05T13:20:47-05:00,,False,False,,,ace_tag,llm_test,confidence_0.59,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,716121,20000000,177,183,0.8809,0.0069,0.111,1.6e-05,0.18,0.02,2014-01-01,501897.0,20000000.0,277.0,283.0,0.2082,0.0049,0.1087,4.7e-05,0.02,0.1,-724585.0,20000000.0,177.0,183.0,0.8809,-0.007,0.1359,-1.6e-05,-0.02,-0.21,LOW_SHARPE,FAIL,1.58,0.18,LOW_FITNESS,FAIL,1.0,0.02,LOW_TURNOVER,PASS,0.01,0.8809,HIGH_TURNOVER,FAIL,0.7,0.8809,CONCENTRATED_WEIGHT,PASS,LOW_SUB_UNIVERSE_SHARPE,FAIL,0.09,0.03,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,1.06,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.5,EUR/D1/NEWS,1.5,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,,,
npkopEjw,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_zscore(ts_mean(vec_avg(nws17_comp_d1_ssc), 5), 5)",,3,2026-02-05T13:20:22-05:00,,2026-02-05T13:20:22-05:00,,False,False,,,ace_tag,llm_test,confidence_0.49,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,431266,20000000,401,409,0.85,0.0042,0.0788,1e-05,0.16,0.01,2014-01-01,813501.0,20000000.0,532.0,547.0,0.222,0.0079,0.0933,7.1e-05,0.05,0.24,-117920.0,20000000.0,401.0,409.0,0.85,-0.0011,0.0915,-3e-06,-0.0,-0.05,LOW_SHARPE,FAIL,1.58,0.16,LOW_FITNESS,FAIL,1.0,0.01,LOW_TURNOVER,PASS,0.01,0.85,HIGH_TURNOVER,FAIL,0.7,0.85,CONCENTRATED_WEIGHT,PASS,LOW_SUB_UNIVERSE_SHARPE,FAIL,0.08,0.03,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.45,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.5,EUR/D1/NEWS,1.5,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,,,
omwvmxQ5,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"zscore(multiply(subtract(vec_avg(nws17_comp_d1_acb), ts_mean(vec_avg(nws17_comp_d1_acb), 10)), vec_avg(nws17_multiple_comp_d1_relevance)))",,7,2026-02-05T13:20:28-05:00,,2026-02-05T13:20:28-05:00,,False,False,,,ace_tag,llm_test,confidence_0.61,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,3377370,20000000,269,243,1.7568,0.0327,0.1152,3.7e-05,0.46,0.06,2014-01-01,-4154787.0,20000000.0,534.0,574.0,0.2591,-0.0403,0.5152,-0.000311,-0.19,-0.47,1292213.0,20000000.0,269.0,243.0,1.7568,0.0125,0.1391,1.4e-05,0.02,0.2,LOW_SHARPE,FAIL,1.58,0.46,LOW_FITNESS,FAIL,1.0,0.06,LOW_TURNOVER,PASS,0.01,1.7568,HIGH_TURNOVER,FAIL,0.7,1.7568,CONCENTRATED_WEIGHT,PASS,LOW_SUB_UNIVERSE_SHARPE,PASS,0.24,0.52,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.28,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.5,EUR/D1/NEWS,1.5,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,,,
zqwjqlVE,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"zscore(ts_ir(vec_avg(nws17_comp_d1_acb), 10))",,3,2026-02-05T13:20:42-05:00,,2026-02-05T13:20:43-05:00,,False,False,,,ace_tag,llm_test,confidence_0.53,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,1577949,20000000,192,198,0.3879,0.0153,0.1289,7.9e-05,0.25,0.05,2014-01-01,3358104.0,20000000.0,309.0,311.0,0.1173,0.0325,0.2312,0.000555,0.25,0.49,762002.0,20000000.0,192.0,198.0,0.3879,0.0074,0.1254,3.8e-05,0.02,0.15,LOW_SHARPE,FAIL,1.58,0.25,LOW_FITNESS,FAIL,1.0,0.05,LOW_TURNOVER,PASS,0.01,0.3879,HIGH_TURNOVER,PASS,0.7,0.3879,CONCENTRATED_WEIGHT,FAIL,LOW_SUB_UNIVERSE_SHARPE,PASS,0.13,0.22,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.3,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.5,EUR/D1/NEWS,1.5,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,2016-06-23,0.1,0.130976
j2lXz5Ej,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"zscore(ts_ir(vec_avg(nws17_comp_d1_ssc), 10))",,3,2026-02-05T13:20:45-05:00,,2026-02-05T13:20:45-05:00,,False,False,,,ace_tag,llm_test,confidence_0.47,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,12694236,20000000,331,567,0.8077,0.123,0.5547,0.000305,0.5,0.2,2014-01-01,-5212025.0,20000000.0,536.0,672.0,0.1669,-0.0505,1.1195,-0.000605,-0.13,-0.23,11835512.0,20000000.0,331.0,567.0,0.8077,0.1147,0.4895,0.000284,0.18,0.49,LOW_SHARPE,FAIL,1.58,0.5,LOW_FITNESS,FAIL,1.0,0.2,LOW_TURNOVER,PASS,0.01,0.8077,HIGH_TURNOVER,FAIL,0.7,0.8077,CONCENTRATED_WEIGHT,FAIL,LOW_SUB_UNIVERSE_SHARPE,PASS,0.26,0.65,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,1.23,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.5,EUR/D1/NEWS,1.5,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,2016-09-07,0.1,0.499959
