id,type,author,settings-instrumentType,settings-region,settings-universe,settings-delay,settings-decay,settings-neutralization,settings-truncation,settings-pasteurization,settings-unitHandling,settings-nanHandling,settings-maxTrade,settings-language,settings-visualization,settings-startDate,settings-endDate,regular-code,regular-description,regular-operatorCount,dateCreated,dateSubmitted,dateModified,name,favorite,hidden,color,category,tags-0,tags-1,tags-2,classifications-0-id,classifications-0-name,grade,stage,status,is-pnl,is-bookSize,is-longCount,is-shortCount,is-turnover,is-returns,is-drawdown,is-margin,is-sharpe,is-fitness,is-startDate,is-investabilityConstrained-pnl,is-investabilityConstrained-bookSize,is-investabilityConstrained-longCount,is-investabilityConstrained-shortCount,is-investabilityConstrained-turnover,is-investabilityConstrained-returns,is-investabilityConstrained-drawdown,is-investabilityConstrained-margin,is-investabilityConstrained-fitness,is-investabilityConstrained-sharpe,is-riskNeutralized-pnl,is-riskNeutralized-bookSize,is-riskNeutralized-longCount,is-riskNeutralized-shortCount,is-riskNeutralized-turnover,is-riskNeutralized-returns,is-riskNeutralized-drawdown,is-riskNeutralized-margin,is-riskNeutralized-fitness,is-riskNeutralized-sharpe,is-checks-0-name,is-checks-0-result,is-checks-0-limit,is-checks-0-value,is-checks-1-name,is-checks-1-result,is-checks-1-limit,is-checks-1-value,is-checks-2-name,is-checks-2-result,is-checks-2-limit,is-checks-2-value,is-checks-3-name,is-checks-3-result,is-checks-3-limit,is-checks-3-value,is-checks-4-name,is-checks-4-result,is-checks-4-date,is-checks-4-limit,is-checks-4-value,is-checks-5-name,is-checks-5-result,is-checks-5-limit,is-checks-5-value,is-checks-6-name,is-checks-6-result,is-checks-7-name,is-checks-7-result,is-checks-8-name,is-checks-8-result,is-checks-9-name,is-checks-9-result,is-checks-10-name,is-checks-10-result,is-checks-10-value,is-checks-10-limit,is-checks-11-name,is-checks-11-result,is-checks-11-competitions-0-id,is-checks-11-competitions-0-name,is-checks-12-result,is-checks-12-name,is-checks-12-effective,is-checks-12-multiplier,is-checks-12-pyramids-0-name,is-checks-12-pyramids-0-multiplier,is-checks-13-result,is-checks-13-name,is-checks-13-themes-0-id,is-checks-13-themes-0-multiplier,is-checks-13-themes-0-name,is-checks-13-themes-1-id,is-checks-13-themes-1-multiplier,is-checks-13-themes-1-name,os,train,test,prod,competitions,themes,pyramids,pyramidThemes,team,osmosisPoints,is-checks-6-message,is-checks-11-value,is-checks-11-limit,is-checks-12-competitions-0-id,is-checks-12-competitions-0-name,is-checks-13-effective,is-checks-13-multiplier,is-checks-13-pyramids-0-name,is-checks-13-pyramids-0-multiplier,is-checks-14-result,is-checks-14-name,is-checks-14-themes-0-id,is-checks-14-themes-0-multiplier,is-checks-14-themes-0-name,is-checks-14-themes-1-id,is-checks-14-themes-1-multiplier,is-checks-14-themes-1-name
vRavrlW3,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"multiply(snt_social_value, snt_social_volume)",,1,2026-01-21T21:56:16-05:00,,2026-01-21T21:56:16-05:00,,False,False,,,ace_tag,llm_test,confidence_0.71,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-893600,20000000,1124,1999,0.3784,-0.009,0.1609,-4.7e-05,-0.18,-0.03,2014-01-01,-969436.0,20000000.0,1266.0,1863.0,0.3086,-0.0097,0.1737,-6.3e-05,-0.04,-0.21,-712238.0,20000000.0,1124.0,1999.0,0.3784,-0.0071,0.1412,-3.8e-05,-0.04,-0.26,LOW_SHARPE,FAIL,1.58,-0.18,LOW_FITNESS,FAIL,1.0,-0.03,LOW_TURNOVER,PASS,0.01,0.3784,HIGH_TURNOVER,PASS,0.7,0.3784,CONCENTRATED_WEIGHT,PASS,,,,LOW_SUB_UNIVERSE_SHARPE,FAIL,-0.08,-0.26,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.64,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,
0mnMXMvG,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"reverse(ts_returns(snt_social_value,3))",,2,2026-01-21T21:56:20-05:00,,2026-01-21T21:56:21-05:00,,False,False,,,ace_tag,llm_test,confidence_0.62,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,1952781,20000000,1346,1377,1.6063,0.0196,0.1523,2.4e-05,0.24,0.03,2014-01-01,946922.0,20000000.0,1297.0,1436.0,1.0728,0.0095,0.1633,1.8e-05,0.01,0.15,2084839.0,20000000.0,1346.0,1377.0,1.6063,0.0209,0.1812,2.6e-05,0.03,0.27,LOW_SHARPE,FAIL,1.58,0.24,LOW_FITNESS,FAIL,1.0,0.03,LOW_TURNOVER,PASS,0.01,1.6063,HIGH_TURNOVER,FAIL,0.7,1.6063,CONCENTRATED_WEIGHT,FAIL,2020-01-08,0.1,0.49986,LOW_SUB_UNIVERSE_SHARPE,PASS,0.1,0.29,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.02,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLOdN1rn,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_scale(snt_social_value,60)",,1,2026-01-21T21:56:12-05:00,,2026-01-21T21:56:13-05:00,,False,False,,,ace_tag,llm_test,confidence_0.69,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,433600,20000000,1349,1409,0.3422,0.0043,0.0886,2.5e-05,0.17,0.02,2014-01-01,-123647.0,20000000.0,1372.0,1390.0,0.2835,-0.0012,0.0593,-9e-06,-0.0,-0.04,553286.0,20000000.0,1349.0,1409.0,0.3422,0.0055,0.0662,3.2e-05,0.04,0.33,LOW_SHARPE,FAIL,1.58,0.17,LOW_FITNESS,FAIL,1.0,0.02,LOW_TURNOVER,PASS,0.01,0.3422,HIGH_TURNOVER,PASS,0.7,0.3422,CONCENTRATED_WEIGHT,PASS,,,,LOW_SUB_UNIVERSE_SHARPE,FAIL,0.07,-0.18,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.2,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,
kqeZoZYK,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"divide(snt_social_volume, ts_mean(snt_social_volume,30))",,2,2026-01-21T21:56:35-05:00,,2026-01-21T21:56:36-05:00,,False,False,,,ace_tag,llm_test,confidence_0.67,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,2658339,20000000,1227,1530,0.7143,0.0266,0.1561,7.5e-05,0.35,0.07,2014-01-01,109286.0,20000000.0,1408.0,1353.0,0.3837,0.0011,0.1258,6e-06,0.0,0.02,633078.0,20000000.0,1227.0,1530.0,0.7143,0.0063,0.209,1.8e-05,0.01,0.09,LOW_SHARPE,FAIL,1.58,0.35,LOW_FITNESS,FAIL,1.0,0.07,LOW_TURNOVER,PASS,0.01,0.7143,HIGH_TURNOVER,FAIL,0.7,0.7143,CONCENTRATED_WEIGHT,FAIL,2019-09-09,0.1,0.47161,LOW_SUB_UNIVERSE_SHARPE,FAIL,0.15,-0.15,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,1.31,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,
j2NrA0J9,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"subtract(ts_std_dev(snt_social_value,10), ts_std_dev(snt_social_value,60))",,3,2026-01-21T21:56:14-05:00,,2026-01-21T21:56:14-05:00,,False,False,,,ace_tag,llm_test,confidence_0.66,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-267736,20000000,1631,1493,0.2823,-0.0027,0.0887,-1.9e-05,-0.1,-0.01,2014-01-01,-813997.0,20000000.0,1640.0,1489.0,0.2245,-0.0082,0.0913,-7.3e-05,-0.06,-0.3,1010045.0,20000000.0,1631.0,1493.0,0.2823,0.0101,0.0528,7.2e-05,0.11,0.56,LOW_SHARPE,FAIL,1.58,-0.1,LOW_FITNESS,FAIL,1.0,-0.01,LOW_TURNOVER,PASS,0.01,0.2823,HIGH_TURNOVER,PASS,0.7,0.2823,CONCENTRATED_WEIGHT,PASS,,,,LOW_SUB_UNIVERSE_SHARPE,PASS,-0.04,0.09,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.49,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,
9qg7jrGe,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"multiply(ts_zscore(snt_social_value,20), ts_quantile(snt_social_volume,20))",,3,2026-01-21T21:56:11-05:00,,2026-01-21T21:56:12-05:00,,False,False,,,ace_tag,llm_test,confidence_0.73,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,108922,20000000,1198,1569,0.5907,0.0011,0.0724,4e-06,0.03,0.0,2014-01-01,-419594.0,20000000.0,1294.0,1476.0,0.4407,-0.0042,0.1091,-1.9e-05,-0.01,-0.13,331588.0,20000000.0,1198.0,1569.0,0.5907,0.0033,0.0649,1.1e-05,0.01,0.16,LOW_SHARPE,FAIL,1.58,0.03,LOW_FITNESS,FAIL,1.0,0.0,LOW_TURNOVER,PASS,0.01,0.5907,HIGH_TURNOVER,PASS,0.7,0.5907,CONCENTRATED_WEIGHT,PASS,,,,LOW_SUB_UNIVERSE_SHARPE,FAIL,0.01,-0.09,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.55,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,
1Y6zXXlW,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"divide(snt_social_value, ts_mean(snt_social_volume,20))",,2,2026-01-21T21:57:57-05:00,,2026-01-21T21:57:57-05:00,,False,False,,,ace_tag,llm_test,confidence_0.64,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-2089745,20000000,1314,1441,1.0158,-0.0209,0.3973,-4.1e-05,-0.26,-0.04,2014-01-01,-2061175.0,20000000.0,1368.0,1390.0,0.5257,-0.0207,0.3622,-7.9e-05,-0.06,-0.31,-668539.0,20000000.0,1314.0,1441.0,1.0158,-0.0067,0.2765,-1.3e-05,-0.01,-0.09,LOW_SHARPE,FAIL,1.58,-0.26,LOW_FITNESS,FAIL,1.0,-0.04,LOW_TURNOVER,PASS,0.01,1.0158,HIGH_TURNOVER,FAIL,0.7,1.0158,CONCENTRATED_WEIGHT,FAIL,2014-11-18,0.1,0.499442,LOW_SUB_UNIVERSE_SHARPE,FAIL,-0.11,-0.61,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.45,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,
qMe6xxlO,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"quantile(ts_returns(snt_social_value,5))",,2,2026-01-21T21:57:51-05:00,,2026-01-21T21:57:51-05:00,,False,False,,,ace_tag,llm_test,confidence_0.66,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-49363,20000000,1360,1361,0.7935,-0.0005,0.0464,-1e-06,-0.03,-0.0,2014-01-01,-391541.0,20000000.0,1492.0,1247.0,0.5182,-0.0039,0.1399,-1.5e-05,-0.01,-0.14,-20202.0,20000000.0,1360.0,1361.0,0.7935,-0.0002,0.0462,-1e-06,-0.0,-0.01,LOW_SHARPE,FAIL,1.58,-0.03,LOW_FITNESS,FAIL,1.0,-0.0,LOW_TURNOVER,PASS,0.01,0.7935,HIGH_TURNOVER,FAIL,0.7,0.7935,CONCENTRATED_WEIGHT,PASS,,,,LOW_SUB_UNIVERSE_SHARPE,FAIL,-0.01,-0.26,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.27,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,
2rPNwwmN,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"divide(ts_returns(snt_social_value,5), add(ts_count_nans(snt_social_value,5),1))",,4,2026-01-21T21:57:53-05:00,,2026-01-21T21:57:54-05:00,,False,False,,,ace_tag,llm_test,confidence_0.63,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,1385073,20000000,1365,1356,1.5678,0.0139,0.2687,1.8e-05,0.16,0.02,2014-01-01,-302719.0,20000000.0,1422.0,1309.0,1.0386,-0.003,0.3232,-6e-06,-0.0,-0.07,-601001.0,20000000.0,1365.0,1356.0,1.5678,-0.006,0.3209,-8e-06,-0.0,-0.07,LOW_SHARPE,FAIL,1.58,0.16,LOW_FITNESS,FAIL,1.0,0.02,LOW_TURNOVER,PASS,0.01,1.5678,HIGH_TURNOVER,FAIL,0.7,1.5678,CONCENTRATED_WEIGHT,FAIL,2020-01-10,0.1,0.499857,LOW_SUB_UNIVERSE_SHARPE,FAIL,0.07,-0.13,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.37,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,
rKQPOOb8,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_delta(snt_social_value,7)",,1,2026-01-21T21:57:49-05:00,,2026-01-21T21:57:50-05:00,,False,False,,,ace_tag,llm_test,confidence_0.62,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-122478,20000000,1565,1557,0.4153,-0.0012,0.0823,-6e-06,-0.05,-0.0,2014-01-01,-425945.0,20000000.0,1560.0,1569.0,0.3806,-0.0043,0.1005,-2.2e-05,-0.02,-0.16,91243.0,20000000.0,1565.0,1557.0,0.4153,0.0009,0.0535,4e-06,0.0,0.05,LOW_SHARPE,FAIL,1.58,-0.05,LOW_FITNESS,FAIL,1.0,-0.0,LOW_TURNOVER,PASS,0.01,0.4153,HIGH_TURNOVER,PASS,0.7,0.4153,CONCENTRATED_WEIGHT,PASS,,,,LOW_SUB_UNIVERSE_SHARPE,FAIL,-0.02,-0.28,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.27,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,
vRavrrkd,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_corr(snt_social_value, snt_social_volume,30)",,1,2026-01-21T21:57:52-05:00,,2026-01-21T21:57:53-05:00,,False,False,,,ace_tag,llm_test,confidence_0.68,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-1417598,20000000,1783,1339,0.087,-0.0142,0.1574,-0.000326,-0.33,-0.11,2014-01-01,-1336857.0,20000000.0,1750.0,1379.0,0.0782,-0.0134,0.1465,-0.000343,-0.1,-0.3,-129748.0,20000000.0,1783.0,1339.0,0.087,-0.0013,0.0443,-3e-05,-0.01,-0.08,LOW_SHARPE,FAIL,1.58,-0.33,LOW_FITNESS,FAIL,1.0,-0.11,LOW_TURNOVER,PASS,0.01,0.087,HIGH_TURNOVER,PASS,0.7,0.087,CONCENTRATED_WEIGHT,PASS,,,,LOW_SUB_UNIVERSE_SHARPE,PASS,-0.14,-0.12,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.95,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,
KPxENJ5g,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_zscore(subtract(snt_social_value, ts_scale(snt_social_volume,30)),20)",,3,2026-01-21T21:59:04-05:00,,2026-01-21T21:59:05-05:00,,False,False,,,ace_tag,llm_test,confidence_0.7,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-108470,20000000,1357,1398,0.4016,-0.0011,0.0992,-5e-06,-0.05,-0.0,2014-01-01,-184840.0,20000000.0,1381.0,1378.0,0.342,-0.0019,0.0694,-1.1e-05,-0.01,-0.07,-315987.0,20000000.0,1357.0,1398.0,0.4016,-0.0032,0.1009,-1.6e-05,-0.02,-0.19,LOW_SHARPE,FAIL,1.58,-0.05,LOW_FITNESS,FAIL,1.0,-0.0,LOW_TURNOVER,PASS,0.01,0.4016,HIGH_TURNOVER,PASS,0.7,0.4016,CONCENTRATED_WEIGHT,PASS,,,,LOW_SUB_UNIVERSE_SHARPE,FAIL,-0.02,-0.32,UNITS,WARNING,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,,,LOW_2Y_SHARPE,FAIL,,,PENDING,MATCHES_COMPETITION,,,,,PASS,MATCHES_PYRAMID,,,,,,,,,,,,,,,,,"Incompatible unit for input of ""subtract"" at index 1, expected ""Unit[CSPrice:1,CSShare:1]"", found ""Unit[]""",0.15,1.58,AIACv2,AI Alphas Competition 2.0,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme
XgX8bRdx,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_rank(snt_social_value,10)",,1,2026-01-21T21:58:46-05:00,,2026-01-21T21:58:46-05:00,,False,False,,,ace_tag,llm_test,confidence_0.65,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-265114,20000000,1561,1560,0.4706,-0.0027,0.1036,-1.1e-05,-0.13,-0.01,2014-01-01,-399383.0,20000000.0,1561.0,1568.0,0.4068,-0.004,0.1114,-2e-05,-0.02,-0.18,34675.0,20000000.0,1561.0,1560.0,0.4706,0.0003,0.0558,1e-06,0.0,0.02,LOW_SHARPE,FAIL,1.58,-0.13,LOW_FITNESS,FAIL,1.0,-0.01,LOW_TURNOVER,PASS,0.01,0.4706,HIGH_TURNOVER,PASS,0.7,0.4706,CONCENTRATED_WEIGHT,PASS,,,,LOW_SUB_UNIVERSE_SHARPE,FAIL,-0.06,-0.49,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.44,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,
vRavrOWa,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_kurtosis(snt_social_value,30)",,1,2026-01-21T21:58:45-05:00,,2026-01-21T21:58:46-05:00,,False,False,,,ace_tag,llm_test,confidence_0.6,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-14642233,20000000,1151,1629,0.0707,-0.1467,1.6849,-0.004151,-0.56,-0.61,2014-01-01,544755.0,20000000.0,1202.0,1580.0,0.0491,0.0055,0.6502,0.000222,0.01,0.04,-14666544.0,20000000.0,1151.0,1629.0,0.0707,-0.147,1.6009,-0.004158,-0.67,-0.62,LOW_SHARPE,FAIL,1.58,-0.56,LOW_FITNESS,FAIL,1.0,-0.61,LOW_TURNOVER,PASS,0.01,0.0707,HIGH_TURNOVER,PASS,0.7,0.0707,CONCENTRATED_WEIGHT,FAIL,2014-04-09,0.1,0.500003,LOW_SUB_UNIVERSE_SHARPE,FAIL,-0.24,-0.36,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.19,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,
omQgLJEJ,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"divide(ts_sum(multiply(snt_social_value, snt_social_volume),7), add(ts_sum(snt_social_volume,7),1))",,5,2026-01-21T22:00:31-05:00,,2026-01-21T22:00:32-05:00,,False,False,,,ace_tag,llm_test,confidence_0.72,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-463912,20000000,1457,1667,0.8673,-0.0046,0.3438,-1.1e-05,-0.06,-0.0,2014-01-01,453051.0,20000000.0,1437.0,1692.0,0.4136,0.0045,0.0774,2.2e-05,0.01,0.12,410967.0,20000000.0,1457.0,1667.0,0.8673,0.0041,0.2742,9e-06,0.0,0.06,LOW_SHARPE,FAIL,1.58,-0.06,LOW_FITNESS,FAIL,1.0,-0.0,LOW_TURNOVER,PASS,0.01,0.8673,HIGH_TURNOVER,FAIL,0.7,0.8673,CONCENTRATED_WEIGHT,FAIL,2021-06-22,0.1,0.49921,LOW_SUB_UNIVERSE_SHARPE,FAIL,-0.03,-0.19,UNITS,WARNING,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,,,LOW_2Y_SHARPE,FAIL,,,PENDING,MATCHES_COMPETITION,,,,,PASS,MATCHES_PYRAMID,,,,,,,,,,,,,,,,,"Incompatible unit for input of ""add"" at index 1, expected ""Unit[TSPrice:1,TSShare:1]"", found ""Unit[]""",-0.05,1.58,AIACv2,AI Alphas Competition 2.0,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme
